"taxon_name","wcvp_accepted_id","status","ISO3_Code","isInvasive"
"Borago officinalis",2679695,"non-native","RUS",NA
"Borago officinalis",2679695,"non-native","SPM",NA
"Borago officinalis",2679695,"non-native","SWE",NA
"Borago officinalis",2679695,"non-native","TZA",NA
"Borago officinalis",2679695,"non-native","UKR",NA
"Borago officinalis",2679695,"non-native","URY",NA
"Borago officinalis",2679695,"non-native","USA","INVASIVE"
"Borago officinalis",2679695,"non-native","DEU",NA
"Borago pygmaea",2679697,"threatened","ITA",NA
"Borago pygmaea",2679697,"non-native","GBR",NA
"Borassus flabellifer",23006,"non-native","IDN",NA
"Borassus flabellifer",23006,"non-native","LKA",NA
"Borassus flabellifer",23006,"non-native","TCD",NA
"Bothriochloa barbinodis",399292,"non-native","FRA",NA
"Bothriochloa barbinodis",399292,"non-native","USA",NA
"Bothriochloa bladhii",399297,"threatened","IND",NA
"Bothriochloa bladhii",399297,"threatened","SGP",NA
"Bothriochloa bladhii",399297,"threatened","RUS",NA
"Bothriochloa bladhii",399297,"non-native","ASM",NA
"Bothriochloa bladhii",399297,"non-native","AUS",NA
"Bothriochloa bladhii",399297,"non-native","CCK",NA
"Bothriochloa bladhii",399297,"non-native","COK","INVASIVE"
"Bothriochloa bladhii",399297,"non-native","COL",NA
"Bothriochloa bladhii",399297,"non-native","CUB","INVASIVE"
"Bothriochloa bladhii",399297,"non-native","CXR",NA
"Bothriochloa bladhii",399297,"non-native","FJI","INVASIVE"
"Bothriochloa bladhii",399297,"non-native","IOT",NA
"Bothriochloa bladhii",399297,"non-native","GUF",NA
"Bothriochloa bladhii",399297,"non-native","GUY",NA
"Bothriochloa bladhii",399297,"non-native","JPN","INVASIVE"
"Bothriochloa bladhii",399297,"non-native","MUS",NA
"Bothriochloa bladhii",399297,"non-native","NZL",NA
"Bothriochloa bladhii",399297,"non-native","PAN",NA
"Bothriochloa bladhii",399297,"non-native","ROU",NA
"Bothriochloa bladhii",399297,"non-native","SUR",NA
"Bothriochloa bladhii",399297,"non-native","TON","INVASIVE"
"Bothriochloa bladhii",399297,"non-native","USA",NA
"Bothriochloa bladhii",399297,"non-native","REU",NA
"Bothriochloa exaristata",399314,"non-native","USA",NA
"Bothriochloa insculpta",399328,"non-native","AUS",NA
"Bothriochloa insculpta",399328,"non-native","BRA",NA
"Bothriochloa insculpta",399328,"non-native","ESP",NA
"Bothriochloa ischaemum",399335,"threatened","AUT",NA
"Bothriochloa ischaemum",399335,"threatened","CZE",NA
"Bothriochloa ischaemum",399335,"threatened","DEU",NA
"Bothriochloa ischaemum",399335,"threatened","CHE",NA
"Bothriochloa ischaemum",399335,"non-native","ANT",NA
"Bothriochloa ischaemum",399335,"non-native","BOL",NA
"Bothriochloa ischaemum",399335,"non-native","BRA",NA
"Bothriochloa ischaemum",399335,"non-native","COL",NA
"Bothriochloa ischaemum",399335,"non-native","CRI",NA
"Bothriochloa ischaemum",399335,"non-native","FRA",NA
"Bothriochloa ischaemum",399335,"non-native","IND",NA
"Bothriochloa ischaemum",399335,"non-native","JPN",NA
"Bothriochloa ischaemum",399335,"non-native","MEX",NA
"Bothriochloa ischaemum",399335,"non-native","PRI",NA
"Bothriochloa ischaemum",399335,"non-native","RUS",NA
"Bothriochloa ischaemum",399335,"non-native","USA",NA
"Bothriochloa ischaemum",399335,"non-native","VIR",NA
"Bothriochloa laguroides",399341,"threatened","BRA",NA
"Bothriochloa laguroides",399341,"non-native","CHL",NA
"Bothriochloa laguroides",399341,"non-native","ITA",NA
"Bothriochloa laguroides",399341,"non-native","USA",NA
"Bothriochloa macra",399348,"non-native","AUS",NA
"Bothriochloa macra",399348,"non-native","NFK",NA
"Bothriochloa macra",399348,"non-native","NZL",NA
"Bothriochloa pertusa",399362,"non-native","ABW",NA
"Bothriochloa pertusa",399362,"non-native","AUS",NA
"Bothriochloa pertusa",399362,"non-native","ANT",NA
"Bothriochloa pertusa",399362,"non-native","BRA",NA
"Bothriochloa pertusa",399362,"non-native","COK",NA
"Bothriochloa pertusa",399362,"non-native","COL",NA
"Bothriochloa pertusa",399362,"non-native","CRI",NA
"Bothriochloa pertusa",399362,"non-native","CUB","INVASIVE"
"Bothriochloa pertusa",399362,"non-native","DOM",NA
"Bothriochloa pertusa",399362,"non-native","IND",NA
"Bothriochloa pertusa",399362,"non-native","JPN",NA
"Bothriochloa pertusa",399362,"non-native","MEX","INVASIVE"
"Bothriochloa pertusa",399362,"non-native","MUS","INVASIVE"
"Bothriochloa pertusa",399362,"non-native","PAN",NA
"Bothriochloa pertusa",399362,"non-native","PRI",NA
"Bothriochloa pertusa",399362,"non-native","PYF",NA
"Bothriochloa pertusa",399362,"non-native","TON",NA
"Bothriochloa pertusa",399362,"non-native","USA",NA
"Bothriochloa pertusa",399362,"non-native","UMI",NA
"Bothriochloa pertusa",399362,"non-native","VIR",NA
"Bothriochloa pertusa",399362,"non-native","REU",NA
"Bothriochloa radicans",399369,"non-native","SHN",NA
"Bothriochloa saccharoides",399371,"non-native","CHL",NA
"Bothriochloa saccharoides",399371,"non-native","ITA",NA
"Bothriochloa torreyana",468756,"non-native","USA",NA
"Bothriospermum zeylanicum",2680600,"non-native","IDN",NA
"Bothriospermum zeylanicum",2680600,"non-native","MUS",NA
"Bothriospermum zeylanicum",2680600,"non-native","USA",NA
"Bothriospermum zeylanicum",2680600,"non-native","REU",NA
"Bouchea agrestis",23503,"non-native","JPN",NA
"Bouchea prismatica",23545,"non-native","USA",NA
"Bouchetia erecta",2680729,"non-native","USA",NA
"Bouea oppositifolia",2680743,"threatened","SGP",NA
"Bouea oppositifolia",2680743,"non-native","VEN",NA
"Bouffordia dichotoma",3227025,"non-native","TCD",NA
"Bougainvillea glabra",2680754,"non-native","ALB",NA
"Bougainvillea glabra",2680754,"non-native","AUS",NA
"Bougainvillea glabra",2680754,"non-native","MAC",NA
"Bougainvillea glabra",2680754,"non-native","GAB",NA
"Bougainvillea glabra",2680754,"non-native","MEX",NA
"Bougainvillea glabra",2680754,"non-native","MHL",NA
"Bougainvillea glabra",2680754,"non-native","MUS",NA
"Bougainvillea glabra",2680754,"non-native","NZL",NA
"Bougainvillea glabra",2680754,"non-native","PHL",NA
"Bougainvillea glabra",2680754,"non-native","PRI",NA
"Bougainvillea glabra",2680754,"non-native","USA","INVASIVE"
"Bougainvillea glabra",2680754,"non-native","VIR",NA
"Bougainvillea peruviana",2680771,"non-native","PHL",NA
"Bougainvillea spectabilis",2680780,"non-native","CHN",NA
"Bougainvillea spectabilis",2680780,"non-native","CUB",NA
"Bougainvillea spectabilis",2680780,"non-native","DZA",NA
"Bougainvillea spectabilis",2680780,"non-native","MEX",NA
"Bougainvillea spectabilis",2680780,"non-native","OMN",NA
"Bougainvillea spectabilis",2680780,"non-native","PHL",NA
"Bougainvillea spectabilis",2680780,"non-native","PRI",NA
"Bougainvillea spectabilis",2680780,"non-native","THA",NA
"Bougainvillea spectabilis",2680780,"non-native","TUR",NA
"Bouteloua aristidoides",399397,"non-native","USA",NA
"Bouteloua barbata",399400,"non-native","USA",NA
"Bouteloua curtipendula",399418,"non-native","JPN",NA
"Bouteloua curtipendula",399418,"non-native","USA",NA
"Bouteloua dactyloides",399423,"non-native","CHN",NA
"Bouteloua dactyloides",399423,"non-native","HKG",NA
"Bouteloua dactyloides",399423,"non-native","MAC",NA
"Bouteloua dactyloides",399423,"non-native","TWN",NA
"Bouteloua dactyloides",399423,"non-native","USA",NA
"Bouteloua dactyloides",399423,"non-native","NZL",NA
"Bouteloua dimorpha",399424,"non-native","CUB",NA
"Bouteloua dimorpha",399424,"non-native","USA",NA
"Bouteloua gracilis",399440,"non-native","USA",NA
"Bouteloua hirsuta",399448,"non-native","USA",NA
"Bouteloua radicosa",399518,"non-native","USA",NA
"Bouteloua repens",399523,"non-native","USA",NA
"Bouteloua rigidiseta",399524,"non-native","USA",NA
"Bouteloua simplex",399529,"non-native","USA",NA
"Bouteloua uniflora",399544,"non-native","USA",NA
"Bowlesia incana",2680996,"non-native","ESP",NA
"Bowlesia incana",2680996,"non-native","FRA",NA
"Bowlesia incana",2680996,"non-native","USA",NA
"Bowlesia tropaeolifolia",2681033,"non-native","NZL",NA
"Brachychiton acerifolius",2681178,"non-native","AUS",NA
"Brachychiton acerifolius",2681178,"non-native","PRT",NA
"Brachychiton populneus",2681224,"non-native","AUS",NA
"Brachychiton populneus",2681224,"non-native","USA",NA
"Brachychiton populneus",2681224,"non-native","VIR",NA
"Brachychiton populneus",2681224,"non-native","TUR",NA
"Brachyelytrum aristosum",399816,"non-native","USA",NA
"Brachyglottis",3134079,"non-native","IRL",NA
"Brachyglottis greyi",3079049,"threatened","NZL",NA
"Brachyglottis greyi",3079049,"non-native","GBR",NA
"Brachyglottis monroi",3079066,"non-native","GBR",NA
"Brachyglottis repanda",3078841,"non-native","GBR",NA
"Brachyglottis repanda",3078841,"non-native","NZL",NA
"Brachylaena discolor",3039670,"non-native","BRA",NA
"Brachypodium distachyon",399871,"non-native","ARG",NA
"Brachypodium distachyon",399871,"non-native","AUS",NA
"Brachypodium distachyon",399871,"non-native","CHL",NA
"Brachypodium distachyon",399871,"non-native","COL",NA
"Brachypodium distachyon",399871,"non-native","JPN",NA
"Brachypodium distachyon",399871,"non-native","MEX",NA
"Brachypodium distachyon",399871,"non-native","SHN",NA
"Brachypodium distachyon",399871,"non-native","USA","INVASIVE"
"Brachypodium distachyon",399871,"non-native","ZAF",NA
"Brachypodium distachyon",399871,"non-native","PRT",NA
"Brachypodium distachyon",399871,"non-native","NZL",NA
"Brachypodium phoenicoides",399988,"non-native","USA",NA
"Brachypodium phoenicoides",399988,"non-native","DEU",NA
"Brachypodium pinnatum",4e+05,"threatened","BEL",NA
"Brachypodium pinnatum",4e+05,"threatened","RUS",NA
"Brachypodium pinnatum",4e+05,"non-native","CZE",NA
"Brachypodium pinnatum",4e+05,"non-native","GBR",NA
"Brachypodium pinnatum",4e+05,"non-native","NZL",NA
"Brachypodium pinnatum",4e+05,"non-native","PRK",NA
"Brachypodium pinnatum",4e+05,"non-native","USA",NA
"Brachypodium pinnatum",4e+05,"non-native","DEU",NA
"Brachypodium sylvaticum",400100,"threatened","RUS",NA
"Brachypodium sylvaticum",400100,"non-native","AUS",NA
"Brachypodium sylvaticum",400100,"non-native","CAN",NA
"Brachypodium sylvaticum",400100,"non-native","NZL",NA
"Brachypodium sylvaticum",400100,"non-native","USA","INVASIVE"
"Brachypterum scandens",2681342,"threatened","IND",NA
"Brachypterum scandens",2681342,"threatened","SGP",NA
"Brachypterum scandens",2681342,"non-native","PYF",NA
"Brachypterum scandens",2681342,"non-native","REU",NA
"Brachyscome perpusilla",3097257,"non-native","NZL",NA
"Bradburia hirtella",3104295,"non-native","USA",NA
"Bradburia pilosa",3104300,"non-native","USA",NA
"Brahea armata",24005,"non-native","PRT",NA
"Brasiliopuntia brasiliensis",2681944,"threatened","PER",NA
"Brasiliopuntia brasiliensis",2681944,"non-native","COL",NA
"Brasiliopuntia brasiliensis",2681944,"non-native","PRI",NA
"Brassica barrelieri",2682017,"non-native","FRA",NA
"Brassica carinata",2682106,"non-native","GAB",NA
"Brassica carinata",2682106,"non-native","MDG",NA
"Brassica cretica",2682158,"threatened","ISR",NA
"Brassica cretica",2682158,"non-native","CHN",NA
"Brassica cretica",2682158,"non-native","HKG",NA
"Brassica cretica",2682158,"non-native","MAC",NA
"Brassica cretica",2682158,"non-native","NZL",NA
"Brassica cretica",2682158,"non-native","TWN",NA
"Brassica elongata",2682188,"threatened","AUT",NA
"Brassica elongata",2682188,"threatened","HUN",NA
"Brassica elongata",2682188,"non-native","AUS",NA
"Brassica elongata",2682188,"non-native","BWA",NA
"Brassica elongata",2682188,"non-native","ESP",NA
"Brassica elongata",2682188,"non-native","NOR",NA
"Brassica elongata",2682188,"non-native","USA",NA
"Brassica elongata",2682188,"non-native","ZAF",NA
"Brassica elongata",2682188,"non-native","DEU",NA
"Brassica fruticulosa",2682229,"non-native","AUS",NA
"Brassica fruticulosa",2682229,"non-native","USA",NA
"Brassica fruticulosa",2682229,"non-native","NZL",NA
"Brassica juncea",2682298,"non-native","AGO",NA
"Brassica juncea",2682298,"non-native","ARG",NA
"Brassica juncea",2682298,"non-native","AUS",NA
"Brassica juncea",2682298,"non-native","BMU",NA
"Brassica juncea",2682298,"non-native","BOL",NA
"Brassica juncea",2682298,"non-native","BRA",NA
"Brassica juncea",2682298,"non-native","BWA",NA
"Brassica juncea",2682298,"non-native","CAN",NA
"Brassica juncea",2682298,"non-native","CHN",NA
"Brassica juncea",2682298,"non-native","HKG",NA
"Brassica juncea",2682298,"non-native","MAC",NA
"Brassica juncea",2682298,"non-native","COL",NA
"Brassica juncea",2682298,"non-native","CRI",NA
"Brassica juncea",2682298,"non-native","CUB","INVASIVE"
"Brassica juncea",2682298,"non-native","DNK",NA
"Brassica juncea",2682298,"non-native","ESP",NA
"Brassica juncea",2682298,"non-native","PYF",NA
"Brassica juncea",2682298,"non-native","GAB",NA
"Brassica juncea",2682298,"non-native","JPN","INVASIVE"
"Brassica juncea",2682298,"non-native","KOR",NA
"Brassica juncea",2682298,"non-native","LKA",NA
"Brassica juncea",2682298,"non-native","MDA",NA
"Brassica juncea",2682298,"non-native","MDG",NA
"Brassica juncea",2682298,"non-native","MEX",NA
"Brassica juncea",2682298,"non-native","MUS",NA
"Brassica juncea",2682298,"non-native","MYS",NA
"Brassica juncea",2682298,"non-native","NFK",NA
"Brassica juncea",2682298,"non-native","NOR",NA
"Brassica juncea",2682298,"non-native","NZL",NA
"Brassica juncea",2682298,"non-native","OMN",NA
"Brassica juncea",2682298,"non-native","PHL",NA
"Brassica juncea",2682298,"non-native","PRI",NA
"Brassica juncea",2682298,"non-native","RUS",NA
"Brassica juncea",2682298,"non-native","TWN",NA
"Brassica juncea",2682298,"non-native","TZA",NA
"Brassica juncea",2682298,"non-native","UKR",NA
"Brassica juncea",2682298,"non-native","USA","INVASIVE"
"Brassica juncea",2682298,"non-native","VIR",NA
"Brassica juncea",2682298,"non-native","ZAF",NA
"Brassica juncea",2682298,"non-native","MNG",NA
"Brassica juncea",2682298,"non-native","AFG",NA
"Brassica juncea",2682298,"non-native","PRY",NA
"Brassica juncea",2682298,"non-native","REU",NA
"Brassica juncea",2682298,"non-native","DEU",NA
"Brassica napus",2682380,"non-native","AUS",NA
"Brassica napus",2682380,"non-native","BOL",NA
"Brassica napus",2682380,"non-native","CAN",NA
"Brassica napus",2682380,"non-native","CHL","INVASIVE"
"Brassica napus",2682380,"non-native","CYP",NA
"Brassica napus",2682380,"non-native","DNK",NA
"Brassica napus",2682380,"non-native","ATF",NA
"Brassica napus",2682380,"non-native","FRA",NA
"Brassica napus",2682380,"non-native","GBR",NA
"Brassica napus",2682380,"non-native","GRL",NA
"Brassica napus",2682380,"non-native","IRL",NA
"Brassica napus",2682380,"non-native","JPN",NA
"Brassica napus",2682380,"non-native","LIE",NA
"Brassica napus",2682380,"non-native","MDA",NA
"Brassica napus",2682380,"non-native","MEX",NA
"Brassica napus",2682380,"non-native","NFK",NA
"Brassica napus",2682380,"non-native","NLD",NA
"Brassica napus",2682380,"non-native","NOR",NA
"Brassica napus",2682380,"non-native","NZL",NA
"Brassica napus",2682380,"non-native","PRT",NA
"Brassica napus",2682380,"non-native","RUS",NA
"Brassica napus",2682380,"non-native","USA","INVASIVE"
"Brassica napus",2682380,"non-native","AFG",NA
"Brassica napus",2682380,"non-native","ECU",NA
"Brassica napus",2682380,"non-native","DEU",NA
"Brassica oleracea",2682457,"threatened","GBR",NA
"Brassica oleracea",2682457,"non-native","AUS",NA
"Brassica oleracea",2682457,"non-native","CAN",NA
"Brassica oleracea",2682457,"non-native","CHL","INVASIVE"
"Brassica oleracea",2682457,"non-native","CHN",NA
"Brassica oleracea",2682457,"non-native","HKG",NA
"Brassica oleracea",2682457,"non-native","MAC",NA
"Brassica oleracea",2682457,"non-native","ESP",NA
"Brassica oleracea",2682457,"non-native","ATF",NA
"Brassica oleracea",2682457,"non-native","FRA",NA
"Brassica oleracea",2682457,"non-native","GRL",NA
"Brassica oleracea",2682457,"non-native","IRL",NA
"Brassica oleracea",2682457,"non-native","MEX",NA
"Brassica oleracea",2682457,"non-native","NZL",NA
"Brassica oleracea",2682457,"non-native","PHL",NA
"Brassica oleracea",2682457,"non-native","POL",NA
"Brassica oleracea",2682457,"non-native","PRI",NA
"Brassica oleracea",2682457,"non-native","TCD",NA
"Brassica oleracea",2682457,"non-native","TWN",NA
"Brassica oleracea",2682457,"non-native","TZA",NA
"Brassica oleracea",2682457,"non-native","USA",NA
"Brassica oleracea",2682457,"non-native","AFG",NA
"Brassica oleracea",2682457,"non-native","PRT",NA
"Brassica oleracea",2682457,"non-native","DEU",NA
"Brassica oxyrrhina",2682595,"non-native","AUS",NA
"Brassica oxyrrhina",2682595,"non-native","NZL",NA
"Brassica rapa",2682652,"non-native","ALB",NA
"Brassica rapa",2682652,"non-native","ARG",NA
"Brassica rapa",2682652,"non-native","AUS",NA
"Brassica rapa",2682652,"non-native","BOL",NA
"Brassica rapa",2682652,"non-native","BRA",NA
"Brassica rapa",2682652,"non-native","CAN",NA
"Brassica rapa",2682652,"non-native","CHL","INVASIVE"
"Brassica rapa",2682652,"non-native","CHN",NA
"Brassica rapa",2682652,"non-native","HKG",NA
"Brassica rapa",2682652,"non-native","MAC",NA
"Brassica rapa",2682652,"non-native","COK",NA
"Brassica rapa",2682652,"non-native","COL",NA
"Brassica rapa",2682652,"non-native","CRI",NA
"Brassica rapa",2682652,"non-native","CUB","INVASIVE"
"Brassica rapa",2682652,"non-native","CYP",NA
"Brassica rapa",2682652,"non-native","ESP",NA
"Brassica rapa",2682652,"non-native","FRA",NA
"Brassica rapa",2682652,"non-native","GBR",NA
"Brassica rapa",2682652,"non-native","GRL",NA
"Brassica rapa",2682652,"non-native","IDN",NA
"Brassica rapa",2682652,"non-native","JPN",NA
"Brassica rapa",2682652,"non-native","LSO",NA
"Brassica rapa",2682652,"non-native","LVA",NA
"Brassica rapa",2682652,"non-native","MDA",NA
"Brassica rapa",2682652,"non-native","MEX",NA
"Brassica rapa",2682652,"non-native","NOR",NA
"Brassica rapa",2682652,"non-native","NZL","INVASIVE"
"Brassica rapa",2682652,"non-native","OMN",NA
"Brassica rapa",2682652,"non-native","POL",NA
"Brassica rapa",2682652,"non-native","QAT",NA
"Brassica rapa",2682652,"non-native","RUS",NA
"Brassica rapa",2682652,"non-native","SHN",NA
"Brassica rapa",2682652,"non-native","SWE",NA
"Brassica rapa",2682652,"non-native","TWN",NA
"Brassica rapa",2682652,"non-native","UKR",NA
"Brassica rapa",2682652,"non-native","USA","INVASIVE"
"Brassica rapa",2682652,"non-native","ZAF",NA
"Brassica rapa",2682652,"non-native","AFG",NA
"Brassica rapa",2682652,"non-native","PRY",NA
"Brassica rapa",2682652,"non-native","ECU",NA
"Brassica rapa",2682652,"non-native","DEU",NA
"Braya humilis",2683040,"threatened","CAN",NA
"Braya humilis",2683040,"threatened","RUS",NA
"Braya humilis",2683040,"threatened","USA",NA
"Braya humilis",2683040,"non-native","USA",NA
"Brexia madagascariensis",2683276,"non-native","USA",NA
"Breynia androgyna",498532,"non-native","AUS",NA
"Breynia androgyna",498532,"non-native","CCK",NA
"Breynia androgyna",498532,"non-native","CXR",NA
"Breynia androgyna",498532,"non-native","IDN",NA
"Breynia disticha",24399,"non-native","CUB","INVASIVE"
"Breynia disticha",24399,"non-native","IOT",NA
"Breynia disticha",24399,"non-native","GHA",NA
"Breynia disticha",24399,"non-native","MEX",NA
"Breynia disticha",24399,"non-native","PRI",NA
"Breynia disticha",24399,"non-native","PRT",NA
"Breynia disticha",24399,"non-native","TCD",NA
"Breynia disticha",24399,"non-native","USA","INVASIVE"
"Breynia disticha",24399,"non-native","WSM",NA
"Breynia retusa",24438,"non-native","MUS",NA
"Breynia retusa",24438,"non-native","REU",NA
"Brickellia grandiflora",3132349,"non-native","USA",NA
"Bridelia micrantha",24564,"non-native","REU",NA
"Brillantaisia lamium",2683367,"non-native","AUS",NA
"Brillantaisia lamium",2683367,"non-native","BRA",NA
"Brillantaisia lamium",2683367,"non-native","KEN","INVASIVE"
"Brillantaisia lamium",2683367,"non-native","TZA","INVASIVE"
"Brillantaisia madagascariensis",2683370,"non-native","ZMB",NA
"Brillantaisia owariensis",2683377,"non-native","IDN",NA
"Briquetia denudata",2683407,"non-native","BRA",NA
"Briza maxima",400234,"non-native","ARG","INVASIVE"
"Briza maxima",400234,"non-native","AUS",NA
"Briza maxima",400234,"non-native","BRA","INVASIVE"
"Briza maxima",400234,"non-native","CAN",NA
"Briza maxima",400234,"non-native","CHL","INVASIVE"
"Briza maxima",400234,"non-native","COL",NA
"Briza maxima",400234,"non-native","GBR",NA
"Briza maxima",400234,"non-native","JPN","INVASIVE"
"Briza maxima",400234,"non-native","LKA",NA
"Briza maxima",400234,"non-native","LSO",NA
"Briza maxima",400234,"non-native","NFK",NA
"Briza maxima",400234,"non-native","NZL",NA
"Briza maxima",400234,"non-native","URY",NA
"Briza maxima",400234,"non-native","USA","INVASIVE"
"Briza maxima",400234,"non-native","ZAF",NA
"Briza maxima",400234,"non-native","ZWE",NA
"Briza maxima",400234,"non-native","PRT",NA
"Briza media",400245,"threatened","BEL",NA
"Briza media",400245,"threatened","DEU",NA
"Briza media",400245,"threatened","GBR",NA
"Briza media",400245,"non-native","ARG",NA
"Briza media",400245,"non-native","CAN",NA
"Briza media",400245,"non-native","ISL",NA
"Briza media",400245,"non-native","JPN",NA
"Briza media",400245,"non-native","NZL",NA
"Briza media",400245,"non-native","USA",NA
"Briza minor",400281,"threatened","HRV",NA
"Briza minor",400281,"non-native","ARG","INVASIVE"
"Briza minor",400281,"non-native","AUS",NA
"Briza minor",400281,"non-native","BRA","INVASIVE"
"Briza minor",400281,"non-native","CAN",NA
"Briza minor",400281,"non-native","CHL","INVASIVE"
"Briza minor",400281,"non-native","CHN",NA
"Briza minor",400281,"non-native","COL",NA
"Briza minor",400281,"non-native","CRI",NA
"Briza minor",400281,"non-native","EGY",NA
"Briza minor",400281,"non-native","GBR",NA
"Briza minor",400281,"non-native","IND",NA
"Briza minor",400281,"non-native","JPN",NA
"Briza minor",400281,"non-native","KOR",NA
"Briza minor",400281,"non-native","LKA",NA
"Briza minor",400281,"non-native","MEX",NA
"Briza minor",400281,"non-native","MUS",NA
"Briza minor",400281,"non-native","MYS",NA
"Briza minor",400281,"non-native","NFK",NA
"Briza minor",400281,"non-native","NZL",NA
"Briza minor",400281,"non-native","PAN",NA
"Briza minor",400281,"non-native","SHN",NA
"Briza minor",400281,"non-native","TWN",NA
"Briza minor",400281,"non-native","URY",NA
"Briza minor",400281,"non-native","USA","INVASIVE"
"Briza minor",400281,"non-native","ZAF",NA
"Briza minor",400281,"non-native","ZWE",NA
"Briza minor",400281,"non-native","REU",NA
"Briza minor",400281,"non-native","PRT",NA
"Brodiaea californica",301047,"non-native","JPN",NA
"Bromelia karatas",222097,"non-native","CUB",NA
"Bromelia pinguin",222136,"non-native","CUB","INVASIVE"
"Bromelia pinguin",222136,"non-native","USA",NA
"Bromus alopecuros",400611,"threatened","MLT",NA
"Bromus alopecuros",400611,"non-native","AUS",NA
"Bromus alopecuros",400611,"non-native","ZAF",NA
"Bromus arenarius",400650,"non-native","MEX",NA
"Bromus arenarius",400650,"non-native","NZL",NA
"Bromus arenarius",400650,"non-native","USA",NA
"Bromus arvensis",400659,"threatened","AUT",NA
"Bromus arvensis",400659,"threatened","CZE",NA
"Bromus arvensis",400659,"threatened","EST",NA
"Bromus arvensis",400659,"threatened","DEU",NA
"Bromus arvensis",400659,"threatened","CHE",NA
"Bromus arvensis",400659,"non-native","ARG",NA
"Bromus arvensis",400659,"non-native","CAN",NA
"Bromus arvensis",400659,"non-native","DNK",NA
"Bromus arvensis",400659,"non-native","GBR",NA
"Bromus arvensis",400659,"non-native","JPN",NA
"Bromus arvensis",400659,"non-native","MEX",NA
"Bromus arvensis",400659,"non-native","NOR",NA
"Bromus arvensis",400659,"non-native","SWE",NA
"Bromus arvensis",400659,"non-native","USA","INVASIVE"
"Bromus berteroanus",400728,"non-native","MEX",NA
"Bromus berteroanus",400728,"non-native","USA",NA
"Bromus brevis",400754,"non-native","AUS",NA
"Bromus brevis",400754,"non-native","NZL",NA
"Bromus briziformis",400758,"non-native","CAN",NA
"Bromus briziformis",400758,"non-native","JPN",NA
"Bromus briziformis",400758,"non-native","MEX",NA
"Bromus briziformis",400758,"non-native","USA","INVASIVE"
"Bromus carinatus",400793,"non-native","BLR",NA
"Bromus carinatus",400793,"non-native","CAN",NA
"Bromus carinatus",400793,"non-native","CZE",NA
"Bromus carinatus",400793,"non-native","GBR",NA
"Bromus carinatus",400793,"non-native","IRL",NA
"Bromus carinatus",400793,"non-native","ITA",NA
"Bromus carinatus",400793,"non-native","JPN",NA
"Bromus carinatus",400793,"non-native","KOR",NA
"Bromus carinatus",400793,"non-native","NLD",NA
"Bromus carinatus",400793,"non-native","POL",NA
"Bromus carinatus",400793,"non-native","TWN",NA
"Bromus carinatus",400793,"non-native","UKR",NA
"Bromus carinatus",400793,"non-native","USA",NA
"Bromus carinatus",400793,"non-native","DEU",NA
"Bromus catharticus",400803,"non-native","AUS",NA
"Bromus catharticus",400803,"non-native","BLR",NA
"Bromus catharticus",400803,"non-native","BMU",NA
"Bromus catharticus",400803,"non-native","CAN",NA
"Bromus catharticus",400803,"non-native","CHL",NA
"Bromus catharticus",400803,"non-native","CHN","INVASIVE"
"Bromus catharticus",400803,"non-native","DZA",NA
"Bromus catharticus",400803,"non-native","EGY",NA
"Bromus catharticus",400803,"non-native","ESP",NA
"Bromus catharticus",400803,"non-native","FRA","INVASIVE"
"Bromus catharticus",400803,"non-native","GBR",NA
"Bromus catharticus",400803,"non-native","GRC",NA
"Bromus catharticus",400803,"non-native","IND","INVASIVE"
"Bromus catharticus",400803,"non-native","ISR","INVASIVE"
"Bromus catharticus",400803,"non-native","ITA",NA
"Bromus catharticus",400803,"non-native","JPN","INVASIVE"
"Bromus catharticus",400803,"non-native","KOR",NA
"Bromus catharticus",400803,"non-native","LKA",NA
"Bromus catharticus",400803,"non-native","LSO",NA
"Bromus catharticus",400803,"non-native","MAR",NA
"Bromus catharticus",400803,"non-native","MEX",NA
"Bromus catharticus",400803,"non-native","MRT",NA
"Bromus catharticus",400803,"non-native","NAM",NA
"Bromus catharticus",400803,"non-native","NFK",NA
"Bromus catharticus",400803,"non-native","NPL",NA
"Bromus catharticus",400803,"non-native","NZL","INVASIVE"
"Bromus catharticus",400803,"non-native","PHL",NA
"Bromus catharticus",400803,"non-native","POL",NA
"Bromus catharticus",400803,"non-native","PRT",NA
"Bromus catharticus",400803,"non-native","SHN",NA
"Bromus catharticus",400803,"non-native","SVN",NA
"Bromus catharticus",400803,"non-native","SWZ",NA
"Bromus catharticus",400803,"non-native","TUN",NA
"Bromus catharticus",400803,"non-native","TWN",NA
"Bromus catharticus",400803,"non-native","TZA",NA
"Bromus catharticus",400803,"non-native","UKR",NA
"Bromus catharticus",400803,"non-native","USA","INVASIVE"
"Bromus catharticus",400803,"non-native","ZAF",NA
"Bromus catharticus",400803,"non-native","ZWE",NA
"Bromus catharticus",400803,"non-native","DEU",NA
"Bromus cebadilla",400811,"non-native","AUS",NA
"Bromus cebadilla",400811,"non-native","CHL",NA
"Bromus cebadilla",400811,"non-native","NZL",NA
"Bromus coloratus",400852,"non-native","AUS",NA
"Bromus commutatus",400856,"threatened","AND",NA
"Bromus commutatus",400856,"threatened","AUT",NA
"Bromus commutatus",400856,"threatened","CZE",NA
"Bromus commutatus",400856,"threatened","IRL",NA
"Bromus commutatus",400856,"threatened","MLT",NA
