"species","native_area_km2","threatened_area_km2","ratio","nonnative_area_km2"
"Lotus herbaceus",381218.447884193,55775.5301687483,0.146308581020433,17617.0422414089
"Lotus hirsutus",673720.732832736,5641.35105144512,0.00837342652010338,5938.95167806013
"Lotus maritimus",1279436.56623267,38579.8047914212,0.0301537456483836,16460.6167237047
"Lotus pedunculatus",2315086.69421693,42209.2111921944,0.0182322378240231,865711.844197862
"Lotus rectus",484103.234904083,1746.09565698071,0.00360686632744083,3912.50430698419
"Lotus subbiflorus",270353.667122576,56783.5621869193,0.210034370131825,296982.104095321
"Lotus tenuis",1598213.93495788,21432.1050088946,0.0134100351274058,441130.98807746
"Lotus tetragonolobus",319463.085513159,57424.1585626747,0.179752093956124,15922.6327008864
"Louisiella paludosa",61584.3234061748,4026.88646774219,0.0653881742141285,4026.88646774219
"Ludwigia adscendens",848974.922653695,482.790165074776,0.000568674235471747,79758.8384332728
"Ludwigia octovalvis",3804628.49133496,482.790165074776,0.000126895481694029,160426.553751632
"Ludwigia palustris",2571513.31390404,145779.115426671,0.0566900099791244,183866.493708334
"Lumnitzera racemosa",422397.193152708,1150.2099016689,0.00272305289976931,3678.76435351877
"Lunaria rediviva",1732002.73517969,208973.093963868,0.120654020758337,14712.9378023145
"Lupinus albus",100474.454484815,2476.77160989603,0.024650759465137,509896.523342897
"Lupinus luteus",308433.068295753,4873.22823096605,0.0157999538048663,161048.991166483
"Lupinus perennis",720538.968196304,385716.211085154,0.5353162398013,16094.2384474184
"Luzula campestris",3163700.53881791,357428.176066332,0.1129778788102,129982.38482721
"Luzula congesta",940754.623229522,135857.95017446,0.144413800176791,47642.5860654103
"Luzula forsteri",1231062.48224744,7563.81088104091,0.00614413239792048,1157.23684983582
"Luzula pallescens",2696197.88715116,9385.87507922408,0.00348115215279741,11084.7394009239
"Lycianthes repens",110941.834792107,42847.2005681689,0.386213195846814,13221.1053309183
"Lycopodiella cernua",839822.30474205,6761.31035321754,0.0080508820914137,5120.93912941722
"Lygodium microphyllum",713400.780725298,9155.71972287472,0.0128339076298267,95460.7474226085
"Lysimachia foemina",1746218.30511412,44819.1235062755,0.0256663919826144,53387.096289122
"Lysimachia linum-stellatum",851908.10422872,1049.27192480633,0.00123167266468993,17052.4014686298
"Lysimachia minima",1571764.32115355,477357.243826845,0.303707901625164,175184.385907926
"Lysimachia nummularia",4700104.90627309,5414.22489396136,0.00115193703160437,3464840.93327258
"Lysimachia punctata",1066152.54814084,84148.459394189,0.0789272225076305,3221257.93535341
"Lythrum borysthenicum",400356.815604127,1247.12490359918,0.00311503352757291,96.8918334245122
"Lythrum hyssopifolia",2490193.64098577,340133.37282435,0.136589125932273,520174.74480921
"Lythrum portula",2460400.3631209,162800.965790196,0.0661684855157846,104302.773656597
"Lythrum tribracteatum",363567.641895905,2287.69241649525,0.00629234330251605,42112.2231420847
"Lythrum virgatum",1252249.30239934,78748.4511685999,0.0628856019466061,58047.9841241834
"Macadamia integrifolia",101114.238786349,99841.3891412319,0.987411766528682,19097.9605916952
"Macadamia tetraphylla",58409.4356176558,57901.9166149282,0.991311009987329,6135.01811883965
"Macrothelypteris torresiana",222525.519312284,9383.78563594209,0.0421694808979334,1033533.89177414
"Magnolia obovata",298228.239121879,1294.96558848749,0.00434219640735722,58619.618671319
"Malcolmia flexuosa",27985.9022963687,459.988037169858,0.016436419748008,3572.22449349669
"Malope malacoides",135416.644422618,27557.8997885041,0.203504524174292,27723.8555490938
"Malva alcea",1923190.86550989,83697.3380616449,0.0435200372270146,506121.783909274
"Malva cretica",238531.471614205,33057.6860913413,0.138588362649303,26867.6739254308
"Malva moschata",1867322.32279674,81459.6310962711,0.0436237654859001,1576296.65817804
"Malva parviflora",1122430.03249529,4747.18855250677,0.00422938483029825,2793913.00846314
"Malva pusilla",2192605.47418838,535338.365368847,0.244156265990811,652610.051257324
"Malva sylvestris",4312185.55700744,81370.1975568672,0.0188698274879749,1607123.23330526
"Malva thuringiaca",2497799.51633551,30074.9551483395,0.0120405800992635,271478.228364446
"Malva trimestris",566839.588181824,238830.121007758,0.421336346273594,60385.3062337119
"Malva verticillata",430239.419025553,10345.1433938063,0.0240450849836981,373577.671844777
"Malvella sherardiana",73234.1802118155,29401.3025927239,0.401469675876571,4272.60177216603
"Mammea americana",74061.7245894137,7975.21489329371,0.107683353817468,6067.03398342502
"Marrubium peregrinum",688702.481269103,40458.8629060102,0.0587465037608909,5132.2048103824
"Marrubium vulgare",3413695.26131753,579633.471150938,0.169796489370063,4510136.70417238
"Marsilea minuta",229536.889159837,13341.926449008,0.0581254128599671,14742.5042425073
"Marsilea quadrifolia",533043.179776552,204660.85949908,0.383947993828329,70317.6492199329
"Matthiola incana",291138.491227622,8447.45573381974,0.0290152487161694,258187.858544569
"Mazus pumilus",994913.644199327,411.567638239311,0.000413671719790844,1501316.8359359
"Medicago arabica",2030725.45203492,20393.6091471729,0.0100425240284142,1642768.39781729
"Medicago minima",2398387.19506355,363236.892640532,0.151450480301162,1859606.74337844
"Medicago monspeliaca",846554.759683045,11526.7796122447,0.0136161063184624,3979.97247410679
"Medicago orbicularis",1435702.8805418,1793.00555877357,0.00124886951407169,327590.003215726
"Medicago polymorpha",1875393.54926589,178090.396435726,0.0949616129934105,3234935.41112022
"Medicago rugosa",64452.7545909709,15865.3016626397,0.246153973764563,50874.4592202489
"Medinilla magnifica",16238.798879033,16083.9604739899,0.990464910231566,9976.5343418444
"Melaleuca cajuputi",566546.703797084,482.790165074776,0.000852163046469146,54143.2089933911
"Melampyrum arvense",2310078.79652993,222946.316977995,0.0965102650666691,127276.905728549
"Melampyrum nemorosum",2609737.41587389,63217.5654836368,0.0242237265324519,17844.7020971671
"Melia azedarach",1933709.55474368,578069.659985951,0.298943374700641,6005708.77108616
"Melica altissima",625488.695105602,5797.24898034798,0.00926835133186415,44144.9696040218
"Melica ciliata",1923647.78430938,59167.8042499159,0.0307581277261513,6722.97895261993
"Melilotus altissimus",1322522.19079495,41808.4052051832,0.0316126303937878,305526.072197842
"Melilotus indicus",1316991.05740607,26695.8535719957,0.0202703377687132,2691269.24910847
"Melilotus italicus",111644.750854959,8427.58525862548,0.0754857276682356,16620.1358437622
"Melilotus siculus",144075.247234503,47782.2894828087,0.331648151920476,10273.5958771679
"Melilotus sulcatus",644439.211897062,6378.80029799581,0.00989821876173283,6435.58625347477
"Melilotus wolgicus",103870.620205387,1810.71480098355,0.0174324057890784,11300.8493306316
"Melinis minutiflora",118713.007407309,10835.6155051382,0.09127572236428,356618.466499442
"Melochia corchorifolia",1303426.10015813,482.790165074776,0.000370400872758498,257432.605174538
"Menispermum dauricum",597559.850803956,137459.349874667,0.230034447076271,1846.43563832606
"Mentha aquatica",3691417.59486208,10896.5920531477,0.00295187194976644,257077.691082536
"Mentha longifolia",3992364.13822986,9644.62809421918,0.00241576864241032,193228.256590428
"Mentha pulegium",2505405.65066628,427490.627349784,0.1706273102865,977216.998830808
"Mentha spicata",1911971.53960803,41316.153983098,0.0216091888018209,3170007.88977356
"Mentha suaveolens",2028831.88767768,300651.224878438,0.148189323474495,588818.731224383
"Menyanthes trifoliata",7637148.84366365,704120.20617142,0.0921967373669313,6321.03617201013
"Mercurialis annua",2277891.56359178,31123.2034783327,0.0136631628896582,466077.167413453
"Merremia hederacea",759421.932081136,411.567638239311,0.000541948580694058,2335.28036873116
"Mesembryanthemum crystallinum",613789.135857108,119507.855102105,0.194705067458097,900561.686297251
"Metrosideros kermadecensis",11230.8876671426,11214.7748822795,0.998565315107704,37.8765601329432
"Meum athamanticum",990282.155565065,380322.913907115,0.384055101639289,75662.0065367896
"Mibora minima",906317.537356689,106717.503733526,0.117748470414433,14215.6546723944
"Micrococca mercurialis",132543.920343291,16594.7437606032,0.1252018479431,33255.0892944775
"Micromeria juliana",105363.384778026,1054.83993260008,0.0100114469065545,18891.8872551393
"Mimosa pigra",1306644.04497745,5073.65109951108,0.00388296347349797,1928389.60089468
"Mimusops coriacea",32336.4174396152,2953.1736654278,0.0913265568439218,11028.0078265696
"Misopates orontium",1965011.49851754,405501.639151742,0.206360949774423,507505.976437211
"Moenchia erecta",1168991.17652168,28850.3115496462,0.0246796657913963,451531.731071891
"Molinia caerulea",4132943.19764345,87218.5777605343,0.0211032607005741,36383.0106843034
"Monarda didyma",1226713.07086952,442864.939139055,0.361017543267181,479450.593102574
"Montia fontana",3186025.69846626,55005.7475313367,0.017264690475603,17595.0109976032
"Moorochloa eruciformis",70423.3879957413,5099.4129574486,0.0724107871344811,26443.4582634187
"Moraea aristata",2814.85775527621,2752.48743802312,0.977842462150641,10465.0057114701
"Moraea sisyrinchium",877348.043260886,273.811804656701,0.000312090289321225,27406.6021900798
"Morinda citrifolia",1555322.63506167,4662.37765843485,0.00299769163859046,801607.074271678
"Mucuna pruriens",1001737.37659832,330549.347758914,0.329976055082806,449296.028184601
"Mummenhoffia alliacea",478908.639188543,88712.1709408019,0.185238193011333,528435.15401638
"Murdannia spirata",93784.401807276,5184.92180810623,0.0552855454445515,60624.4825263873
"Musa acuminata",676003.635251779,24104.7068496981,0.0356576586170579,175623.161657877
"Muscari botryoides",1381522.75778956,151229.965242389,0.109466141176247,1724261.85269249
"Muscari comosum",2447487.67326434,55186.1840272707,0.0225480947790295,86789.715099563
"Muscari neglectum",2925998.80947543,317455.145369427,0.108494625610029,1014139.91796601
"Mutarda nigra",183767.162874927,8188.31830611478,0.044558114616417,386268.750594997
"Myagrum perfoliatum",634128.386093005,21792.3984390674,0.0343659090445939,174380.193463949
"Myosotis alpestris",1056907.71919832,81275.6605994811,0.0768994862305767,1466.64722527098
"Myosotis discolor",2057749.29109145,424943.649398766,0.206508951910935,914154.771315871
"Myosotis ramosissima",2524394.34772413,52889.7601841089,0.02095146514323,4943.87908155508
"Myosotis sparsiflora",1571409.66703988,24626.0217169239,0.0156712932556364,21377.9775634798
"Myosotis stricta",2945923.9450384,37177.1905495641,0.0126198745260138,779255.051065912
"Myricaria germanica",208155.427410849,98162.047274838,0.471580532373483,36259.9826998096
"Myriophyllum heterophyllum",306317.190538862,64772.393214029,0.211455299325786,76665.1311989282
"Myriophyllum spicatum",3687653.9118605,86868.2016470724,0.0235564951926971,1195182.62075329
"Myrrhis odorata",966218.173635242,36025.088233944,0.0372846311702101,997923.012597066
"Myrtus communis",1652967.32688327,15735.0909201381,0.00951929942245573,94248.0587917112
"Najas marina",1886715.57022646,87606.3192770303,0.0464332412683249,13941.464507278
"Najas minor",875150.491641422,241032.084945343,0.275417870694749,366065.348165289
"Narcissus cyclamineus",42235.723545179,22394.5138971381,0.53022683210773,33018.3595632463
"Narcissus minor",151285.425425127,43606.083673669,0.288237175201323,21745.1652459298
"Narcissus pseudonarcissus",1499644.49735242,343285.256445542,0.228911089962722,2307426.84418762
"Narcissus tazetta",1072377.20486122,10466.4076492033,0.00976000571604638,701214.736693846
"Nasturtium microphyllum",1086210.19137684,33650.1728253679,0.0309794302175661,158214.857282328
"Nasturtium officinale",2376773.63243689,132910.529046443,0.0559205669536863,3386071.45159706
"Nelumbo nucifera",2199180.4507003,49434.2757950282,0.0224784991060131,580010.404925216
"Neotorularia torulosa",89833.1440104732,21330.1733217221,0.237442132930751,2444.65200519703
"Neotrinia splendens",730950.706766358,13507.7052857496,0.0184796391339522,2958.1383223131
"Neottia ovata",4242614.95262072,385312.355738111,0.0908195440880391,21899.450652212
"Nepeta cataria",2576851.81318748,460821.161092798,0.178831067713893,4193820.17934158
"Nepeta nuda",1103082.08540632,41004.4578550641,0.0371726260425671,11059.0136915149
"Nephelium lappaceum",238419.799627964,482.790165074776,0.00202495835424798,40931.6563632218
"Nephrolepis falcata",34845.5149892451,2007.65442551926,0.0576158632219645,49620.797082751
"Neptunia oleracea",487789.006696372,3302.35931278009,0.00677005686361372,86672.0767362414
"Nerium oleander",4214461.5020854,563898.872757005,0.133800931027126,2061615.83488842
"Neslia paniculata",2437245.35785493,475955.991227858,0.195284397483377,396080.150135009
"Neustanthus phaseoloides",99413.5453856069,18880.8947059678,0.189922757836795,237452.914750382
"Nicandra physalodes",381856.959823015,36713.2445162628,0.0961439711175588,3827882.59292576
"Nigella arvensis",1221682.74686512,596816.513582372,0.488520047544114,132688.098291362
"Noccaea caerulescens",725591.058334325,54139.8668560162,0.074614848452378,566262.88991768
"Noccaea perfoliata",2592393.50613813,23310.7598283257,0.00899198357546093,739364.560981765
"Nonea pulla",2731457.99430872,12350.4287086632,0.00452155176261055,12611.5518291739
"Notobasis syriaca",1024921.50627841,265162.186707804,0.25871462847007,3829.56731835239
"Nuphar lutea",5369329.35239585,217324.672472367,0.0404751987090147,1663.17377097958
"Nymphaea alba",3195745.15099645,289421.532303985,0.090564647250968,121978.860793298
"Nymphaea nouchali",1202482.23224822,43222.761520562,0.0359446155306184,1530.34990281976
"Nymphoides hydrophylla",130943.406173337,18818.4027153684,0.143714015583629,52405.5002008085
"Nymphoides indica",1098710.56995851,5617.58410126411,0.00511288801151356,17547.512875882
"Nymphoides peltata",2140104.61973472,610852.310117266,0.285431050652555,347266.602697391
"Nypa fruticans",455889.218012007,10448.3738325525,0.0229186684390446,6526.62541983932
"Ocimum basilicum",371192.943854721,482.790165074776,0.00130064478074705,335399.332920487
"Ocimum tenuiflorum",1542705.79283123,411.567638239311,0.000266782973235608,61468.2163973993
"Ocotea foetens",4738.04764006085,3594.48796046449,0.758643271138221,1147.15403151475
"Odontarrhena argentea",20739.8868202142,5854.66258501437,0.282289996843574,1843.13542705417
"Odontites luteus",1235222.71877156,166290.151184816,0.134623617795982,4231.52691631346
"Oenanthe aquatica",2859817.24372646,56471.0829243503,0.0197463957000154,2100.32222965261
"Oenanthe fistulosa",1336841.71297735,502481.785670492,0.375872312176279,576.922695278402
"Oenanthe javanica",635128.117564432,38185.3828931204,0.0601223309708795,18576.1148878968
"Oenanthe pimpinelloides",771141.304065517,20342.7897530001,0.0263801065326826,78820.257368035
"Olea europaea",3075826.52158075,21946.4690730262,0.00713514527527622,1328875.36744249
"Omalotheca sylvatica",4114479.40747391,198984.859504043,0.0483620987730766,403679.453007997
"Omphalodes verna",243231.201873985,33587.692296873,0.13808957090248,823967.664369537
"Onobrychis arenaria",1785638.03433754,132149.383262369,0.0740068147749749,43568.0525765127
"Onobrychis viciifolia",986660.120605882,157545.202711895,0.15967525130655,2115622.58086207
"Ononis arvensis",1244442.35914903,68109.2210554608,0.0547307157737984,45361.3027014403
"Ononis natrix",1127001.55838068,15910.1935577544,0.0141172773359913,5199.70839273664
"Ononis spinosa",3093933.73956373,43720.7024716275,0.0141311049789297,37094.799868606
"Onopordum acanthium",4113222.7939557,130853.698367928,0.0318129371840045,2451339.55472978
"Operculina turpethum",448757.905947787,146176.152390727,0.325734990856594,9634.51007266924
"Oplismenus undulatifolius",439923.629914362,2292.51188939447,0.00521115878644831,19317.3523218333
"Origanum vulgare",6601852.06489235,46776.0966555421,0.00708529912451239,971679.467838523
"Orlaya grandiflora",1668663.85654841,115099.3043331,0.0689769265879469,23952.5506253362
"Ornithopus perpusillus",1527572.73150031,54217.0463718832,0.0354922847559825,100016.066552521
"Ornithopus pinnatus",507738.251426415,1267.44789367809,0.00249626237557912,101955.200678317
"Orthilia secunda",8064027.48633181,565460.424250919,0.0701213413780335,1652.42272145672
"Orthosiphon aristatus",850469.043550924,104611.458641256,0.123004428479226,15308.6309830967
"Osmunda regalis",1788530.94534533,345554.406997452,0.193205718859246,40286.9139038441
"Ottelia alismoides",524968.864409734,95784.0790618889,0.182456685635227,13315.6321372415
"Oxalis purpurata",4425.80600170515,4425.80600170515,1,907.828753978647
"Oxalis thompsoniae",251324.734668146,5803.83907214105,0.023092987961589,5824.30605730045
"Oxalis violacea",2174708.46020464,268771.283060581,0.123589569810792,133.306568059235
"Oxybasis chenopodioides",536848.307205067,25347.1625021066,0.0472147572450563,19645.5343345346
"Oxybasis glauca",3992491.99070873,69867.055613796,0.0174996107134065,935944.702760226
"Oxybasis rubra",2855309.28263704,64952.7508511185,0.0227480613907895,326840.985323443
"Oxybasis urbica",1230436.85250515,425802.266819664,0.346057797239036,83063.4538332451
"Oxytropis glabra",253600.81360239,4465.9958711848,0.0176103373161367,3350.01284268246
"Pallenis spinosa",1535503.77288828,3199.17173137794,0.00208346719028915,72596.8501044032
"Pancratium maritimum",635521.639544982,7764.61309713458,0.012217700569085,11096.6484846977
"Papaver cambricum",582564.705735597,39853.5004959274,0.0684104273800879,338268.90670571
"Papaver dubium",2721396.82349197,2620.63380628115,0.000962973787453192,1006753.62686951
"Papaver lecoqii",539432.50670921,14748.2099085836,0.0273402320497046,125341.162994053
"Papaver orientale",86043.8302752095,9968.82212489293,0.11585748906119,800315.920688094
"Papaver pinnatifidum",193260.357054839,20174.095821273,0.104388174215928,1124.56685273548
"Parapholis strigosa",303886.944885727,30458.3092394722,0.100229081084499,116426.753436722
"Parietaria judaica",2255987.62876752,26066.6783086045,0.0115544420440129,182582.687038859
"Parietaria officinalis",1401838.97859284,64970.1596455726,0.0463463783199902,141158.60729991
"Parietaria pensylvanica",1410024.5740206,189351.624722882,0.13428959197708,79952.3597870045
"Parochetus communis",234936.63794086,11971.7011103,0.0509571483410505,36928.8269124809
"Pedalium murex",529522.323742986,410.918128408123,0.000776016628540803,12450.475979044
"Pedicularis sylvatica",1941198.97943617,739116.178319982,0.380752404132554,1516.05202207544
"Peganum harmala",1673326.1175136,58612.4224270176,0.035027495126957,323744.098830185
"Peltaria alliacea",54333.8400587692,18511.4602485122,0.340698544930556,959.867119171011
"Peltophorum pterocarpum",229494.62498483,482.790165074776,0.0021037101200374,141738.470464058
"Penstemon hirsutus",711198.971765431,220858.184153186,0.310543452565662,8738.7216966164
"Penstemon pallidus",387625.864167523,51791.0423745998,0.133610904643393,30157.1037251983
"Pentanema britannica",4689326.9120189,75056.7442407638,0.016005867291613,62924.4612595118
"Pentanema ensifolium",443192.098441146,66288.5299895175,0.149570649437741,9640.60053806336
"Pentanema oculus-christi",287847.546878085,15270.5992318409,0.0530509966037981,1990.88521306275
"Periploca graeca",316374.118191644,6663.61213131039,0.0210624439489513,202878.031360602
"Persea americana",772250.137825946,600310.452585346,0.777352341140853,652763.910344572
"Persicaria acuminata",105725.252944599,1247.12490359918,0.0117959037114121,11107.2178153647
"Persicaria amphibia",9454087.99758589,63622.4682434723,0.00672962513779419,297996.032906834
"Persicaria minor",2647942.12798758,197547.561950682,0.0746041840804192,12741.4116518533
"Persicaria sagittata",2817636.74077277,4553.7685265486,0.00161616593816124,51873.1627547415
"Persicaria senegalensis",755806.641246488,2953.1736654278,0.00390731372849196,2705.26502444199
"Persicaria thunbergii",569652.576642244,11227.8245280134,0.0197099512727469,263951.899469586
"Persicaria viscosa",132662.753096525,12681.6375818935,0.0955930529548591,11075.0775895679
"Petasites hybridus",3120151.43281513,5777.95595987345,0.00185181908131309,782496.816986238
"Petasites spurius",1151488.09196335,1786.57788173844,0.00155153830439725,83456.0805731368
"Petrorhagia nanteuilii",629365.663788626,13360.5861786774,0.0212286544172905,582036.108088267
"Petrorhagia prolifera",2137232.9389174,71029.7652920889,0.0332344518927677,176238.003233078
"Petrorhagia saxifraga",1433783.62171595,102276.076121172,0.0713329923512228,290833.584793461
"Petrosedum forsterianum",1034310.11476142,88479.843943905,0.085544792302756,151821.370548374
"Petrosedum rupestre",1599106.64910933,82596.4016084473,0.0516515903766968,465046.035877896
"Petrosedum sediforme",1068671.29237144,7746.16197939543,0.00724840466352032,19015.0362558638
"Peucedanum palustre",9397159.93037161,1248459.31928092,0.132854961342725,21065.1312131193
"Phacelia dubia",290316.161340455,198285.988523005,0.683000173354022,1147.86910333371
"Phaius tankervilleae",244939.481423807,89280.9831234102,0.364502213381156,55007.4090545846
"Phalaris brachystachys",406295.055146145,92386.7339916306,0.227388280564721,51251.618197538
"Phedimus aizoon",1432879.61363632,14559.9132835227,0.010161295579168,424301.972213202
"Phellodendron amurense",506531.62259507,51150.5836585219,0.100982014501812,272942.084414508
"Philadelphus coronarius",281597.386029234,84148.459394189,0.298825427965632,3026807.85331718
"Phillyrea latifolia",1124631.1014414,1492.0936189548,0.00132674049031939,10704.5631245855
"Phlomis fruticosa",428027.177684045,229.061964630424,0.000535157524038133,163391.375698721
"Phlomoides tuberosa",3089009.30670892,19907.2998550663,0.00644455806974431,13828.8080997134
"Phlox divaricata",2312455.80937123,126926.860223959,0.0548883397942517,27316.6467078694
"Phyla nodiflora",5534075.26761023,329212.245059328,0.0594882124184572,1033219.18242263
"Phyllanthus emblica",1776775.01233142,20573.8882268239,0.0115793435207239,9211.73860810056
"Physalis pubescens",380810.664392647,30364.9837055283,0.079737745144184,117791.172188457
"Phyteuma nigrum",590771.738666566,74718.2343371703,0.12647564100784,47236.463814113
"Phyteuma orbiculare",1205972.43046187,97080.1581995392,0.0804994838583156,3160.31425073543
"Phyteuma spicatum",1818049.51831017,72303.4540149209,0.039769793554427,39428.9720954212
"Picea abies",4359629.61903026,43426.9786006415,0.00996116239119901,1930207.81743855
"Picea obovata",1694550.15876759,28699.2636205891,0.0169362137037369,112045.96639515
"Pimpinella lutea",10129.7066982848,5260.41942317306,0.519306193146125,3038.11671362712
"Pimpinella major",2015607.40147916,16890.4071535619,0.00837981004692025,32143.4456161905
"Pimpinella peregrina",160515.643611474,25636.7660885343,0.159715062729884,112176.430211456
"Pinus brutia",213350.491506861,90.8137281027737,0.000425655115492683,11800.42751328
"Pinus cembra",390338.400407213,81193.6621404881,0.208008389786361,48432.653224995
"Pinus mugo",1244162.11681539,413352.924930854,0.332233974450925,354210.110593711
"Pinus peuce",30592.5059242133,3746.71753000059,0.122471743219804,9944.01583979913
"Pinus pinea",1056062.86190284,4680.62066672727,0.00443214209644077,76944.4740024367
"Pinus sibirica",1104794.73385526,130597.996331313,0.118210190842946,110961.466223825
"Pinus sylvestris",8139707.77053394,73332.9027447394,0.00900927954811932,1264363.65752715
"Pistacia atlantica",341832.393965375,5666.2974774479,0.0165762449009495,31282.2128743942
"Pittosporum crassifolium",147132.096373649,144204.420631449,0.980101719377635,73988.5318305886
"Plantago coronopus",2273704.47819149,44075.127048795,0.0193847210451257,1012370.59657679
"Plantago maritima",2249095.71668388,191922.510011527,0.0853331890625367,4804.53997555
"Platanus occidentalis",3053082.99652164,317887.782850338,0.104120255889704,94360.4147200836
"Platanus orientalis",585882.619405303,97315.2758659179,0.166100294910092,244147.248888152
"Platycerium alcicorne",45310.7230986612,4792.53793635075,0.105770502181466,1530.34990281976
"Platycodon grandiflorus",552454.639646819,245942.720173421,0.445181744388373,154982.336194568
"Pleurolobus gangeticus",721457.839801833,6667.33496296604,0.0092414755168471,1294.79358065442
"Pleurolobus salicifolius",309431.188828671,4318.04634391626,0.0139547870408988,1294.79358065442
"Pluchea indica",191692.762674861,482.790165074776,0.0025185622990559,14270.7293852742
"Plumeria obtusa",156716.932758599,300.408340572095,0.00191688501863952,27784.0116241072
"Podocarpus latifolius",257005.822356631,92.8577175405903,0.000361305890618063,2923.46017744288
"Podocarpus macrophyllus",147135.313465701,4614.35416781816,0.0313612963409619,84861.4568246404
"Polemonium caeruleum",3522758.53072218,721785.314107029,0.204892077561461,160909.200468612
"Polyalthia suberosa",61039.5311695127,47747.7245307469,0.782242648590253,3678.76435351877
"Polycarpon tetraphyllum",1635167.07576812,58053.3607526643,0.0355030147151132,1624483.85106282
"Polycnemum arvense",902913.607094895,603956.665045321,0.668897511677268,41646.8260218198
"Polycnemum majus",666552.123073701,157585.803095897,0.236419325122264,8223.50292983308
"Polygala monspeliaca",585987.034529793,1609.97137610937,0.00274745221522051,34256.0926705541
"Polygala serpyllifolia",1421627.56899939,268166.686301814,0.188633571935133,11482.9517476979
"Polygala vulgaris",3037748.63655796,49374.3752906025,0.0162536079175228,33865.023958986
"Polygonatum verticillatum",1846754.15836456,36878.4070779252,0.0199693104308934,1563.50169157516
"Polygonum arenastrum",2923140.98800951,6588.41349577054,0.00225388153455331,958541.924025953
"Polygonum bellardii",612654.192318075,2913.90721212227,0.0047562021914794,114477.692158273
"Polygonum maritimum",430494.783871423,20759.8661259267,0.0482232698367076,6208.3260648869
"Polypodium cambricum",1341948.79745687,8757.5529787277,0.00652599636835935,576.922695278402
"Polypodium vulgare",4446177.56245844,69648.6400412703,0.0156648354823596,23402.0170282295
"Polypogon monspeliensis",1668781.13309082,84940.7920951179,0.0508998995798782,3289590.01318684
"Polypremum procumbens",1387694.98148103,11604.9727525975,0.00836276912972038,6973.09023089141
"Polystachya concreta",444984.288454734,12275.3150673154,0.0275859516522325,1473.07764573866
"Polystichum aculeatum",2116339.60898766,126565.427792107,0.0598039309261184,12965.496644062
"Polystichum braunii",1185026.01059566,185638.387832776,0.156653428847072,864.711940872844
"Polystichum lonchitis",2262266.66346327,195338.548227948,0.0863463849698899,77241.5918356971
"Polystichum setiferum",1692455.67511176,115164.565126768,0.0680458382575743,2583.77303417157
"Pontederia cordata",2912790.46897318,22331.2459731299,0.00766661598594222,556243.531327404
"Populus alba",4476242.47654181,90439.643185779,0.0202043664211081,3676915.48391912
"Populus nigra",3645228.05458914,476729.181980162,0.130781716490958,1015067.63289423
"Pouzolzia zeylanica",456082.070143256,123220.17020446,0.270171046552557,75994.8738412902
"Prenanthes purpurea",1101312.97709096,1747.0207944148,0.00158630728117763,2825.22519491664
"Primula auricula",475958.215689505,127672.052978782,0.268242145571177,9166.91366058227
"Primula elatior",2290332.53092077,483787.593899294,0.211230285282985,89690.0726510393
"Primula juliae",10160.2201136678,6959.2998669934,0.684955619970436,3924.78314742027
"Primula veris",5183242.77798403,169439.353832166,0.0326898355122134,215190.245443372
"Primula vulgaris",2879384.72867069,463317.337612667,0.160908451378279,214300.5942381
"Protea cynaroides",100531.93072445,99961.3156063263,0.994324040988653,147.058639927233
"Prunella grandiflora",1336676.01399938,409899.047376701,0.306655496981853,6026.21331162509
"Prunella laciniata",2063698.88117712,254514.226731107,0.123329148962824,72599.9807030259
"Prunus avium",3635514.86088465,5132.13815631477,0.00141166749489395,1095689.64362619
"Prunus cerasifera",1457674.19994475,9844.64695758011,0.00675366756024993,3255718.57683344
"Prunus fruticosa",731704.546552364,185884.309875898,0.254042852066105,7393.57038046536
"Prunus lusitanica",812739.228108319,533600.750751899,0.656546075663008,450451.113676287
"Prunus padus",7621279.6149715,5707.34358406606,0.000748869464499683,412007.802838174
"Prunus spinosa",5098644.29704336,60908.7367344306,0.0119460651078858,198324.882033122
"Prunus tenella",1260012.26066562,265958.24481255,0.211075918159759,45611.6978721037
"Psammophiliella muralis",2573466.96776477,487156.98335477,0.189299878124295,407491.283839088
"Pseudognaphalium luteoalbum",2865831.78241439,28991.8020316889,0.0101163655904688,863467.937587703
"Pseudopodospermum hispanicum",971703.4977455,213756.408341525,0.219981104151084,71946.9900729726
"Pseudoturritis turrita",982807.8456973,44757.3587702233,0.0455402945409619,22910.5726749031
"Psilotum nudum",1307976.66020124,62118.1963375026,0.0474918232317274,76914.9650863665
"Pteridium aquilinum",6888725.37847475,4048.70596996347,0.000587729332717268,143403.745653128
"Pteris cretica",555277.615570357,63313.3782071387,0.114021124626293,263697.322383052
"Pteris tripartita",122277.421403295,10357.0583567965,0.0847013147475269,75104.2783294596
"Pteris vittata",1818085.49995872,32141.4214519632,0.0176787183290847,607925.909499195
"Pterocarpus indicus",388658.025597167,29054.118640614,0.0747549689626834,11702.2869159025
"Pterocarya fraxinifolia",43953.3299853728,5880.39202382655,0.13378717894147,156528.671672701
"Puccinellia distans",2844066.12159399,98712.1775900864,0.0347081162567212,578711.447429895
"Puccinellia fasciculata",412342.793370134,42787.0965772481,0.103765840619023,77878.2291310854
"Pulicaria dysenterica",2300265.17185608,406463.165188457,0.176702742867025,20809.4764414186
